"account_id","district_id","frequency","date"
"1724","48","POPLATEK MESICNE","7/6/1997"
"1725","72","POPLATEK PO OBRATU","3/7/1995"
"1726","48","POPLATEK MESICNE","3/1/1993"
"1727","9","POPLATEK MESICNE","11/10/1997"
"1728","74","POPLATEK MESICNE","23/6/1995"
"1729","53","POPLATEK MESICNE","8/9/1997"
"1730","1","POPLATEK MESICNE","9/1/1993"
"1731","33","POPLATEK MESICNE","14/1/1993"
"1732","51","POPLATEK MESICNE","20/2/1996"
"1733","18","POPLATEK MESICNE","20/4/1996"
"1734","37","POPLATEK MESICNE","10/4/1997"
"1735","42","POPLATEK MESICNE","4/12/1996"
"1736","74","POPLATEK MESICNE","26/2/1997"
"1737","77","POPLATEK MESICNE","13/2/1996"
"1738","15","POPLATEK MESICNE","6/8/1996"
"1739","3","POPLATEK MESICNE","8/7/1996"
"1740","57","POPLATEK MESICNE","13/3/1997"
"1741","21","POPLATEK MESICNE","10/5/1995"
"1742","68","POPLATEK MESICNE","8/10/1995"
"1743","51","POPLATEK MESICNE","4/6/1993"
"1744","76","POPLATEK MESICNE","7/2/1996"
"1745","53","POPLATEK MESICNE","19/10/1996"
"1746","1","POPLATEK MESICNE","11/3/1997"
"1747","30","POPLATEK MESICNE","14/8/1997"
"1749","64","POPLATEK MESICNE","14/10/1995"
"1750","1","POPLATEK MESICNE","26/1/1993"
"1751","53","POPLATEK MESICNE","4/10/1996"
"1752","68","POPLATEK MESICNE","8/5/1996"
"1753","71","POPLATEK MESICNE","14/6/1997"
"1754","52","POPLATEK MESICNE","1/12/1996"
"1756","38","POPLATEK MESICNE","26/10/1995"
"1757","75","POPLATEK MESICNE","27/3/1995"
"1758","21","POPLATEK MESICNE","8/7/1996"
"1759","39","POPLATEK MESICNE","25/1/1996"
"1760","53","POPLATEK MESICNE","11/11/1995"
"1761","24","POPLATEK MESICNE","24/8/1993"
"1762","28","POPLATEK MESICNE","11/12/1993"
"1763","73","POPLATEK MESICNE","6/3/1996"
"1764","68","POPLATEK MESICNE","4/9/1997"
"1765","18","POPLATEK MESICNE","21/7/1996"
"1766","28","POPLATEK MESICNE","3/9/1994"
"1767","21","POPLATEK MESICNE","20/10/1993"
"1768","15","POPLATEK MESICNE","20/12/1993"
"1769","39","POPLATEK MESICNE","25/1/1995"
"1770","65","POPLATEK MESICNE","8/2/1994"
"1771","69","POPLATEK MESICNE","28/3/1993"
"1772","31","POPLATEK TYDNE","20/2/1995"
"1773","33","POPLATEK MESICNE","19/4/1993"
"1774","61","POPLATEK MESICNE","10/9/1996"
"1775","17","POPLATEK MESICNE","27/2/1993"
"1776","36","POPLATEK MESICNE","27/7/1997"
"1777","60","POPLATEK MESICNE","10/10/1996"
"1778","15","POPLATEK MESICNE","25/2/1995"
"1779","33","POPLATEK MESICNE","15/8/1993"
"1780","1","POPLATEK MESICNE","2/4/1993"
"1781","10","POPLATEK MESICNE","23/6/1996"
"1782","8","POPLATEK MESICNE","12/5/1993"
"1783","70","POPLATEK MESICNE","11/9/1997"
"1784","59","POPLATEK MESICNE","8/5/1993"
"1785","52","POPLATEK MESICNE","25/10/1996"
"1786","1","POPLATEK MESICNE","25/5/1993"
"1787","30","POPLATEK TYDNE","22/3/1993"
"1788","1","POPLATEK MESICNE","4/1/1994"
"1789","46","POPLATEK MESICNE","23/10/1993"
"1790","70","POPLATEK MESICNE","8/9/1997"
"1791","1","POPLATEK MESICNE","3/2/1996"
"1792","7","POPLATEK MESICNE","16/12/1993"
"1793","56","POPLATEK MESICNE","10/6/1995"
"1794","74","POPLATEK MESICNE","23/7/1997"
"1795","53","POPLATEK MESICNE","21/8/1997"
"1796","18","POPLATEK MESICNE","14/10/1995"
"1797","24","POPLATEK MESICNE","1/8/1994"
"1798","46","POPLATEK MESICNE","28/11/1997"
"1799","9","POPLATEK MESICNE","13/9/1996"
"1800","51","POPLATEK MESICNE","14/3/1996"
"1801","46","POPLATEK MESICNE","13/2/1993"
"1802","75","POPLATEK MESICNE","10/3/1995"
"1803","24","POPLATEK MESICNE","29/7/1995"
"1804","20","POPLATEK TYDNE","23/9/1993"
"1805","1","POPLATEK MESICNE","2/2/1993"
"1806","40","POPLATEK MESICNE","19/1/1993"
"1807","21","POPLATEK MESICNE","15/10/1997"
"1808","28","POPLATEK MESICNE","16/5/1997"
"1809","1","POPLATEK TYDNE","12/11/1993"
"1810","50","POPLATEK MESICNE","3/9/1995"
"1811","40","POPLATEK MESICNE","22/9/1993"
"1812","31","POPLATEK MESICNE","8/10/1996"
"1813","47","POPLATEK MESICNE","11/2/1994"
"1814","17","POPLATEK MESICNE","23/9/1997"
"1815","66","POPLATEK MESICNE","17/4/1993"
"1816","44","POPLATEK MESICNE","8/10/1993"
"1817","10","POPLATEK MESICNE","16/12/1996"
"1818","54","POPLATEK MESICNE","25/2/1997"
"1819","55","POPLATEK TYDNE","21/10/1996"
"1820","10","POPLATEK MESICNE","22/4/1994"
"1821","70","POPLATEK MESICNE","7/4/1995"
"1822","30","POPLATEK MESICNE","5/5/1993"
"1823","3","POPLATEK MESICNE","28/9/1996"
"1824","52","POPLATEK MESICNE","17/1/1994"
"1825","3","POPLATEK MESICNE","5/12/1995"
"1826","5","POPLATEK MESICNE","22/5/1994"
"1827","10","POPLATEK MESICNE","6/9/1993"
"1828","1","POPLATEK MESICNE","28/9/1994"
"1829","43","POPLATEK MESICNE","27/2/1993"
"1830","10","POPLATEK MESICNE","8/2/1993"
"1831","1","POPLATEK MESICNE","21/9/1993"
"1832","70","POPLATEK MESICNE","1/4/1996"
"1833","54","POPLATEK MESICNE","15/11/1997"
"1834","62","POPLATEK MESICNE","3/8/1993"
"1835","74","POPLATEK MESICNE","24/12/1994"
"1836","42","POPLATEK MESICNE","15/2/1996"
"1837","23","POPLATEK MESICNE","24/6/1993"
"1838","68","POPLATEK MESICNE","26/5/1994"
"1839","5","POPLATEK MESICNE","22/6/1997"
"1840","21","POPLATEK MESICNE","22/1/1997"
"1841","36","POPLATEK MESICNE","12/6/1997"
"1843","12","POPLATEK MESICNE","30/1/1993"
"1844","44","POPLATEK MESICNE","6/1/1993"
"1845","47","POPLATEK MESICNE","20/8/1997"
"1846","6","POPLATEK MESICNE","17/6/1995"
"1847","47","POPLATEK MESICNE","4/4/1996"
"1848","1","POPLATEK MESICNE","4/8/1994"
"1851","55","POPLATEK MESICNE","23/5/1993"
"1852","35","POPLATEK MESICNE","5/7/1993"
"1853","7","POPLATEK MESICNE","29/1/1997"
"1854","32","POPLATEK MESICNE","2/2/1997"
"1855","34","POPLATEK MESICNE","27/10/1996"
"1856","26","POPLATEK MESICNE","19/6/1994"
"1857","37","POPLATEK MESICNE","18/8/1997"
"1858","72","POPLATEK MESICNE","18/2/1995"
"1859","50","POPLATEK MESICNE","2/2/1996"
"1860","70","POPLATEK MESICNE","2/1/1997"
"1861","54","POPLATEK MESICNE","2/7/1993"
"1862","19","POPLATEK TYDNE","15/4/1995"
"1863","62","POPLATEK MESICNE","1/4/1997"
"1865","1","POPLATEK MESICNE","4/5/1994"
"1866","4","POPLATEK MESICNE","17/11/1997"
"1867","52","POPLATEK MESICNE","15/11/1995"
"1868","16","POPLATEK TYDNE","29/11/1997"
"1869","1","POPLATEK MESICNE","14/6/1996"
"1870","10","POPLATEK MESICNE","25/6/1994"
"1871","48","POPLATEK MESICNE","10/5/1994"
"1872","61","POPLATEK MESICNE","17/9/1997"
"1874","9","POPLATEK MESICNE","27/3/1993"
"1875","44","POPLATEK MESICNE","21/8/1993"
"1876","1","POPLATEK MESICNE","20/9/1997"
"1877","76","POPLATEK MESICNE","13/12/1993"
"1878","52","POPLATEK TYDNE","13/9/1994"
"1879","10","POPLATEK MESICNE","13/5/1994"
"1880","76","POPLATEK MESICNE","25/2/1994"
"1881","60","POPLATEK MESICNE","17/8/1997"
"1882","1","POPLATEK MESICNE","21/12/1993"
"1884","54","POPLATEK MESICNE","24/12/1996"
"1885","47","POPLATEK MESICNE","13/8/1996"
"1886","32","POPLATEK MESICNE","5/3/1996"
"1887","68","POPLATEK MESICNE","9/5/1993"
"1888","6","POPLATEK MESICNE","21/10/1996"
"1889","59","POPLATEK MESICNE","6/2/1995"
"1890","1","POPLATEK TYDNE","20/7/1997"
"1891","32","POPLATEK MESICNE","10/4/1993"
"1892","28","POPLATEK MESICNE","13/7/1993"
"1893","48","POPLATEK MESICNE","20/7/1996"
"1894","6","POPLATEK MESICNE","29/8/1996"
"1895","35","POPLATEK MESICNE","12/7/1996"
"1896","74","POPLATEK MESICNE","5/10/1993"
"1897","61","POPLATEK PO OBRATU","5/3/1996"
"1898","70","POPLATEK MESICNE","1/4/1993"
"1899","26","POPLATEK MESICNE","5/11/1996"
"1900","27","POPLATEK MESICNE","27/7/1996"
"1901","15","POPLATEK MESICNE","1/12/1995"
"1902","50","POPLATEK TYDNE","17/7/1993"
"1903","11","POPLATEK MESICNE","5/7/1996"
"1904","70","POPLATEK MESICNE","18/5/1996"
"1905","34","POPLATEK MESICNE","25/5/1996"
"1906","1","POPLATEK MESICNE","1/8/1996"
"1907","1","POPLATEK MESICNE","25/3/1997"
"1908","20","POPLATEK MESICNE","13/9/1994"
"1909","14","POPLATEK MESICNE","12/1/1993"
"1910","60","POPLATEK MESICNE","6/9/1996"
"1911","68","POPLATEK MESICNE","21/8/1994"
"1912","64","POPLATEK MESICNE","15/8/1993"
"1913","48","POPLATEK MESICNE","6/6/1996"
"1914","27","POPLATEK MESICNE","24/1/1995"
"1915","2","POPLATEK MESICNE","14/4/1997"
"1916","72","POPLATEK MESICNE","16/2/1996"
"1917","73","POPLATEK MESICNE","13/12/1995"
"1918","24","POPLATEK MESICNE","10/4/1994"
"1919","18","POPLATEK MESICNE","4/12/1994"
"1920","40","POPLATEK MESICNE","8/4/1996"
"1921","42","POPLATEK MESICNE","27/6/1997"
"1922","60","POPLATEK MESICNE","9/2/1996"
"1924","66","POPLATEK MESICNE","16/5/1996"
"1925","12","POPLATEK MESICNE","3/8/1993"
"1926","37","POPLATEK MESICNE","6/1/1993"
"1927","42","POPLATEK MESICNE","4/8/1995"
"1928","70","POPLATEK MESICNE","2/3/1997"
"1929","1","POPLATEK MESICNE","6/7/1997"
"1930","3","POPLATEK MESICNE","27/6/1993"
"1931","20","POPLATEK MESICNE","23/11/1993"
"1932","35","POPLATEK MESICNE","3/4/1996"
"1933","35","POPLATEK MESICNE","4/4/1997"
"1934","46","POPLATEK MESICNE","5/10/1994"
"1935","38","POPLATEK MESICNE","15/8/1996"
"1936","70","POPLATEK MESICNE","18/7/1995"
"1937","36","POPLATEK MESICNE","18/5/1993"
"1938","1","POPLATEK MESICNE","25/6/1994"
"1939","6","POPLATEK TYDNE","19/4/1996"
"1940","52","POPLATEK MESICNE","22/12/1993"
"1941","60","POPLATEK MESICNE","15/11/1993"
"1943","9","POPLATEK MESICNE","26/11/1996"
"1944","72","POPLATEK MESICNE","12/2/1993"
"1945","56","POPLATEK MESICNE","9/11/1995"
"1946","46","POPLATEK MESICNE","16/9/1997"
"1947","35","POPLATEK MESICNE","12/11/1993"
"1948","64","POPLATEK MESICNE","8/4/1996"
"1949","41","POPLATEK MESICNE","4/5/1994"
"1950","70","POPLATEK MESICNE","1/8/1997"
"1951","23","POPLATEK MESICNE","7/8/1997"
"1952","70","POPLATEK MESICNE","28/11/1993"
"1953","9","POPLATEK TYDNE","15/5/1997"
"1954","72","POPLATEK MESICNE","5/6/1996"
"1955","49","POPLATEK MESICNE","7/1/1995"
"1956","63","POPLATEK MESICNE","23/5/1997"
"1957","33","POPLATEK MESICNE","18/9/1996"
"1958","40","POPLATEK MESICNE","24/10/1994"
"1959","62","POPLATEK MESICNE","24/12/1993"
"1960","31","POPLATEK MESICNE","4/12/1997"
"1961","13","POPLATEK MESICNE","30/8/1995"
"1962","77","POPLATEK MESICNE","24/2/1996"
"1963","42","POPLATEK MESICNE","3/2/1996"
"1964","25","POPLATEK MESICNE","12/2/1996"
"1965","57","POPLATEK PO OBRATU","8/2/1993"
"1966","27","POPLATEK MESICNE","12/2/1993"
"1967","26","POPLATEK TYDNE","13/2/1995"
"1968","16","POPLATEK TYDNE","14/10/1997"
"1969","5","POPLATEK MESICNE","2/4/1994"
"1970","8","POPLATEK MESICNE","8/12/1993"
"1971","41","POPLATEK MESICNE","4/8/1995"
"1972","77","POPLATEK MESICNE","2/1/1993"
"1973","71","POPLATEK MESICNE","5/6/1996"
"1974","42","POPLATEK MESICNE","1/6/1995"
"1975","19","POPLATEK MESICNE","7/9/1994"
"1976","26","POPLATEK MESICNE","25/3/1997"
"1977","41","POPLATEK MESICNE","3/2/1996"
"1978","57","POPLATEK TYDNE","11/6/1993"
"1979","26","POPLATEK MESICNE","11/1/1993"
"1980","49","POPLATEK MESICNE","16/3/1996"
"1981","64","POPLATEK MESICNE","8/10/1993"
"1982","6","POPLATEK MESICNE","8/5/1997"
"1983","54","POPLATEK MESICNE","25/12/1997"
"1984","73","POPLATEK MESICNE","7/11/1993"
"1985","20","POPLATEK MESICNE","29/7/1996"
"1986","46","POPLATEK MESICNE","4/4/1995"
"1987","54","POPLATEK MESICNE","17/3/1994"
"1988","72","POPLATEK MESICNE","30/12/1996"
"1989","48","POPLATEK MESICNE","21/9/1994"
"1990","1","POPLATEK MESICNE","9/6/1993"
"1991","1","POPLATEK MESICNE","16/11/1996"
"1992","48","POPLATEK MESICNE","27/9/1997"
"1993","68","POPLATEK MESICNE","30/10/1994"
"1994","42","POPLATEK MESICNE","19/7/1995"
"1995","54","POPLATEK MESICNE","18/7/1997"
"1996","6","POPLATEK TYDNE","8/5/1996"
"1997","74","POPLATEK MESICNE","5/9/1996"
"1998","1","POPLATEK MESICNE","17/6/1993"
"1999","70","POPLATEK MESICNE","6/6/1993"
"2000","5","POPLATEK MESICNE","6/8/1997"
"2001","75","POPLATEK MESICNE","19/5/1994"
"2002","1","POPLATEK MESICNE","8/4/1993"
"2003","32","POPLATEK MESICNE","27/11/1995"
"2004","42","POPLATEK MESICNE","4/8/1996"
"2005","16","POPLATEK MESICNE","11/5/1997"
"2006","25","POPLATEK MESICNE","16/6/1997"
"2007","45","POPLATEK MESICNE","29/9/1997"
"2008","52","POPLATEK MESICNE","16/4/1993"
"2009","17","POPLATEK MESICNE","14/4/1994"
"2010","1","POPLATEK MESICNE","27/12/1993"
"2011","75","POPLATEK MESICNE","25/3/1993"
"2012","4","POPLATEK MESICNE","8/4/1996"
"2013","54","POPLATEK MESICNE","15/8/1996"
"2015","68","POPLATEK MESICNE","25/11/1995"
"2016","1","POPLATEK MESICNE","23/2/1997"
"2017","54","POPLATEK MESICNE","21/2/1996"
"2018","42","POPLATEK MESICNE","4/6/1995"
"2019","64","POPLATEK MESICNE","11/6/1997"
"2020","13","POPLATEK MESICNE","4/9/1993"
"2021","69","POPLATEK MESICNE","5/2/1997"
"2022","72","POPLATEK MESICNE","11/6/1993"
"2023","68","POPLATEK MESICNE","26/1/1993"
"2024","20","POPLATEK MESICNE","2/3/1997"
"2025","19","POPLATEK MESICNE","2/10/1994"
"2026","64","POPLATEK MESICNE","14/9/1996"
"2027","19","POPLATEK MESICNE","28/11/1994"
"2028","7","POPLATEK TYDNE","26/11/1994"
"2029","55","POPLATEK MESICNE","29/5/1993"
"2030","51","POPLATEK MESICNE","13/9/1994"
"2032","36","POPLATEK MESICNE","14/11/1996"
"2033","71","POPLATEK MESICNE","20/3/1996"
"2034","54","POPLATEK MESICNE","21/8/1996"
"2035","53","POPLATEK MESICNE","10/5/1996"
"2036","70","POPLATEK MESICNE","3/10/1997"
"2037","20","POPLATEK MESICNE","6/5/1993"
"2038","42","POPLATEK MESICNE","6/8/1993"
"2039","44","POPLATEK MESICNE","12/3/1993"
"2040","75","POPLATEK MESICNE","25/6/1996"
"2041","48","POPLATEK MESICNE","5/7/1995"
"2042","31","POPLATEK MESICNE","12/2/1997"
"2043","46","POPLATEK MESICNE","27/11/1995"
"2044","6","POPLATEK MESICNE","23/11/1994"
"2045","34","POPLATEK MESICNE","9/9/1996"
"2046","68","POPLATEK MESICNE","17/10/1996"
"2047","20","POPLATEK MESICNE","21/2/1995"
"2048","76","POPLATEK MESICNE","30/3/1997"
"2049","67","POPLATEK MESICNE","19/12/1997"
"2050","1","POPLATEK MESICNE","22/10/1993"
"2051","64","POPLATEK TYDNE","8/11/1995"
"2052","61","POPLATEK MESICNE","20/10/1993"
"2053","5","POPLATEK MESICNE","16/10/1997"
"2054","1","POPLATEK MESICNE","24/1/1995"
"2055","37","POPLATEK MESICNE","17/4/1997"
"2056","58","POPLATEK MESICNE","7/4/1993"
"2057","1","POPLATEK MESICNE","20/6/1997"
"2058","34","POPLATEK MESICNE","9/9/1996"
"2059","37","POPLATEK MESICNE","8/10/1994"
"2060","13","POPLATEK MESICNE","5/12/1996"
"2061","24","POPLATEK MESICNE","12/5/1993"
"2062","70","POPLATEK MESICNE","6/3/1996"
"2063","1","POPLATEK MESICNE","4/12/1993"
"2064","54","POPLATEK MESICNE","30/12/1996"
"2065","61","POPLATEK MESICNE","28/8/1996"
"2066","25","POPLATEK MESICNE","7/8/1996"
"2067","76","POPLATEK MESICNE","7/4/1994"
"2068","21","POPLATEK MESICNE","2/6/1993"
"2069","72","POPLATEK MESICNE","8/10/1997"
"2070","72","POPLATEK MESICNE","29/1/1993"
"2071","35","POPLATEK MESICNE","8/5/1997"
"2072","41","POPLATEK MESICNE","17/10/1993"
"2073","59","POPLATEK MESICNE","14/8/1997"
"2074","12","POPLATEK MESICNE","18/2/1996"
"2075","33","POPLATEK MESICNE","1/1/1996"
"2076","18","POPLATEK MESICNE","17/9/1996"
"2077","29","POPLATEK MESICNE","4/1/1995"
"2078","62","POPLATEK MESICNE","8/7/1993"
"2079","55","POPLATEK MESICNE","6/9/1997"
"2080","74","POPLATEK MESICNE","27/4/1997"
"2081","36","POPLATEK MESICNE","2/7/1997"
"2082","36","POPLATEK MESICNE","3/9/1993"
"2083","1","POPLATEK MESICNE","28/9/1996"
"2084","44","POPLATEK MESICNE","8/9/1996"
"2085","25","POPLATEK MESICNE","13/2/1997"
"2086","70","POPLATEK TYDNE","9/8/1996"
"2087","7","POPLATEK TYDNE","8/1/1993"
"2088","4","POPLATEK MESICNE","28/7/1993"
"2089","29","POPLATEK TYDNE","5/3/1997"
"2090","40","POPLATEK MESICNE","26/11/1996"
"2091","1","POPLATEK MESICNE","25/9/1996"
"2092","1","POPLATEK MESICNE","29/4/1994"
"2093","64","POPLATEK MESICNE","7/7/1997"
"2094","73","POPLATEK MESICNE","23/8/1996"
"2095","56","POPLATEK MESICNE","19/12/1995"
"2096","32","POPLATEK MESICNE","17/6/1995"
"2097","46","POPLATEK MESICNE","11/10/1997"
"2099","3","POPLATEK TYDNE","12/1/1993"
"2101","9","POPLATEK MESICNE","4/8/1996"
"2102","41","POPLATEK MESICNE","5/8/1996"
"2103","48","POPLATEK MESICNE","1/2/1997"
"2104","48","POPLATEK MESICNE","12/6/1996"
"2105","70","POPLATEK MESICNE","9/3/1996"
"2106","1","POPLATEK MESICNE","1/2/1996"
"2107","70","POPLATEK MESICNE","9/11/1996"
"2108","74","POPLATEK MESICNE","6/7/1996"
"2109","34","POPLATEK MESICNE","2/2/1996"
"2110","64","POPLATEK MESICNE","23/2/1993"
"2111","42","POPLATEK TYDNE","25/1/1995"
"2112","44","POPLATEK MESICNE","12/7/1996"
"2113","7","POPLATEK MESICNE","28/8/1996"
"2114","30","POPLATEK MESICNE","11/8/1996"
"2115","8","POPLATEK MESICNE","5/12/1996"
"2116","70","POPLATEK MESICNE","2/5/1996"
"2117","48","POPLATEK MESICNE","7/8/1996"
"2118","42","POPLATEK MESICNE","11/5/1997"
"2119","74","POPLATEK MESICNE","21/9/1995"
"2121","64","POPLATEK MESICNE","5/12/1994"
"2122","68","POPLATEK MESICNE","8/1/1993"
"2123","64","POPLATEK MESICNE","26/7/1993"
"2124","69","POPLATEK MESICNE","20/2/1993"
"2125","43","POPLATEK TYDNE","20/11/1997"
"2126","1","POPLATEK MESICNE","9/2/1997"
"2127","1","POPLATEK MESICNE","9/5/1997"
"2128","22","POPLATEK MESICNE","10/12/1993"
"2130","46","POPLATEK MESICNE","4/11/1996"
"2131","70","POPLATEK MESICNE","11/7/1996"
"2132","76","POPLATEK MESICNE","8/10/1993"
"2133","11","POPLATEK MESICNE","7/10/1997"
"2134","52","POPLATEK MESICNE","6/8/1996"
"2135","51","POPLATEK MESICNE","17/6/1997"
"2136","75","POPLATEK MESICNE","2/10/1997"
"2137","4","POPLATEK PO OBRATU","17/8/1993"
"2138","75","POPLATEK MESICNE","11/8/1997"
"2139","8","POPLATEK MESICNE","9/6/1995"
"2140","75","POPLATEK MESICNE","21/10/1993"
"2141","21","POPLATEK MESICNE","9/5/1997"
"2142","42","POPLATEK MESICNE","1/9/1997"
"2143","1","POPLATEK MESICNE","13/1/1996"
"2144","55","POPLATEK PO OBRATU","21/7/1995"
"2146","31","POPLATEK MESICNE","5/6/1993"
"2147","28","POPLATEK MESICNE","10/7/1996"
"2148","1","POPLATEK MESICNE","22/9/1995"
"2149","7","POPLATEK MESICNE","11/8/1996"
"2150","37","POPLATEK MESICNE","12/9/1993"
"2151","38","POPLATEK MESICNE","8/2/1995"
"2152","22","POPLATEK MESICNE","23/10/1997"
"2153","31","POPLATEK TYDNE","7/1/1996"
"2154","63","POPLATEK MESICNE","21/4/1994"
"2155","58","POPLATEK MESICNE","8/6/1994"
"2156","1","POPLATEK MESICNE","11/9/1996"
"2157","77","POPLATEK MESICNE","8/11/1995"
"2158","38","POPLATEK MESICNE","29/3/1997"
"2159","1","POPLATEK MESICNE","1/1/1996"
"2160","72","POPLATEK MESICNE","10/11/1996"
"2161","15","POPLATEK TYDNE","30/12/1993"
"2162","50","POPLATEK MESICNE","21/11/1997"
"2163","17","POPLATEK MESICNE","5/1/1995"
"2164","63","POPLATEK MESICNE","12/9/1996"
"2165","51","POPLATEK MESICNE","8/4/1997"
"2166","71","POPLATEK MESICNE","12/4/1997"
"2167","16","POPLATEK MESICNE","8/8/1993"
"2169","57","POPLATEK MESICNE","9/7/1997"
"2170","1","POPLATEK PO OBRATU","19/5/1994"
"2172","1","POPLATEK MESICNE","2/9/1997"
"2173","64","POPLATEK MESICNE","2/5/1997"
"2174","18","POPLATEK MESICNE","24/10/1997"
"2175","1","POPLATEK MESICNE","27/4/1993"
"2176","67","POPLATEK MESICNE","6/6/1993"
"2177","62","POPLATEK MESICNE","4/1/1993"
"2178","64","POPLATEK MESICNE","15/5/1995"
"2179","1","POPLATEK TYDNE","14/1/1994"
"2180","45","POPLATEK MESICNE","27/10/1993"
"2182","22","POPLATEK MESICNE","12/7/1997"
"2183","54","POPLATEK MESICNE","17/7/1997"
"2184","6","POPLATEK MESICNE","7/5/1997"
"2185","67","POPLATEK MESICNE","18/1/1995"
"2186","63","POPLATEK MESICNE","7/7/1993"
"2187","9","POPLATEK TYDNE","26/2/1996"
"2189","75","POPLATEK MESICNE","22/4/1993"
"2190","41","POPLATEK TYDNE","4/6/1996"
"2191","1","POPLATEK MESICNE","8/8/1996"
"2192","59","POPLATEK MESICNE","22/3/1996"
"2193","44","POPLATEK MESICNE","3/11/1996"
"2194","54","POPLATEK MESICNE","25/2/1997"
"2195","73","POPLATEK MESICNE","8/10/1994"
"2196","11","POPLATEK MESICNE","24/7/1997"
"2197","46","POPLATEK MESICNE","26/7/1997"
"2199","1","POPLATEK MESICNE","4/8/1993"
"2200","1","POPLATEK MESICNE","26/6/1997"
"2201","8","POPLATEK MESICNE","5/10/1993"
"2203","47","POPLATEK MESICNE","4/4/1995"
"2204","9","POPLATEK MESICNE","20/7/1997"
"2205","51","POPLATEK MESICNE","13/4/1996"
"2206","45","POPLATEK MESICNE","10/8/1995"
"2207","35","POPLATEK MESICNE","25/1/1996"
"2208","7","POPLATEK MESICNE","2/7/1997"
"2209","65","POPLATEK MESICNE","15/8/1996"
"2210","31","POPLATEK MESICNE","13/8/1996"
"2211","61","POPLATEK PO OBRATU","10/11/1997"
"2212","33","POPLATEK MESICNE","12/2/1996"
"2213","68","POPLATEK MESICNE","11/7/1993"
"2214","45","POPLATEK MESICNE","27/1/1996"
"2215","48","POPLATEK MESICNE","17/10/1997"
"2216","74","POPLATEK MESICNE","17/4/1993"
"2217","73","POPLATEK MESICNE","27/1/1996"
"2218","19","POPLATEK MESICNE","21/11/1994"
"2219","60","POPLATEK MESICNE","11/3/1993"
"2220","16","POPLATEK MESICNE","10/2/1993"
"2221","58","POPLATEK MESICNE","15/11/1997"
"2222","47","POPLATEK MESICNE","1/5/1993"
"2223","44","POPLATEK MESICNE","5/1/1996"
"2224","46","POPLATEK PO OBRATU","8/3/1997"
"2225","15","POPLATEK MESICNE","24/1/1996"
"2226","2","POPLATEK MESICNE","17/2/1996"
"2227","31","POPLATEK TYDNE","22/5/1994"
"2228","34","POPLATEK MESICNE","19/3/1994"
"2229","1","POPLATEK MESICNE","27/1/1997"
"2230","7","POPLATEK MESICNE","11/2/1996"
"2231","2","POPLATEK MESICNE","14/10/1997"
"2232","1","POPLATEK MESICNE","7/5/1996"
"2233","43","POPLATEK MESICNE","3/1/1996"
"2234","3","POPLATEK MESICNE","21/11/1996"
"2235","45","POPLATEK MESICNE","22/10/1995"
"2236","73","POPLATEK MESICNE","27/8/1995"
"2237","26","POPLATEK MESICNE","13/12/1995"
"2239","25","POPLATEK MESICNE","5/1/1995"
"2240","36","POPLATEK MESICNE","7/10/1996"
"2241","6","POPLATEK MESICNE","8/2/1993"
"2242","7","POPLATEK TYDNE","25/2/1993"
"2243","25","POPLATEK MESICNE","24/1/1996"
"2244","46","POPLATEK MESICNE","19/7/1995"
"2245","29","POPLATEK MESICNE","30/3/1993"
"2246","1","POPLATEK MESICNE","25/4/1996"
"2247","24","POPLATEK MESICNE","13/4/1996"
"2250","35","POPLATEK MESICNE","2/11/1993"
"2252","1","POPLATEK MESICNE","5/10/1996"
"2253","74","POPLATEK MESICNE","24/7/1993"
"2254","1","POPLATEK MESICNE","17/4/1996"
"2255","52","POPLATEK MESICNE","14/10/1995"
"2256","48","POPLATEK MESICNE","6/2/1993"
"2257","57","POPLATEK MESICNE","21/12/1993"
"2258","3","POPLATEK MESICNE","12/11/1996"
"2259","64","POPLATEK MESICNE","14/5/1994"
"2260","1","POPLATEK MESICNE","7/6/1994"
"2261","1","POPLATEK TYDNE","27/12/1996"
"2262","13","POPLATEK MESICNE","8/2/1997"
"2263","36","POPLATEK MESICNE","12/3/1996"
"2264","41","POPLATEK MESICNE","22/11/1996"
"2265","65","POPLATEK MESICNE","3/8/1995"
"2266","50","POPLATEK MESICNE","19/7/1996"
"2267","54","POPLATEK TYDNE","20/9/1994"
"2268","1","POPLATEK MESICNE","11/2/1995"
"2269","6","POPLATEK MESICNE","4/11/1993"
"2270","14","POPLATEK MESICNE","8/3/1997"
